"FeatureID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"2685602"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Delftia"	NA
"269063"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Delftia"	NA
"281758"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Delftia"	NA
"2607184"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Delftia"	NA
"2355011"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Delftia"	NA
"128347"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Delftia"	NA
"745122"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hydrogenophaga"	NA
"40546"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hydrogenophaga"	"palleronii"
"1143019"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hydrogenophaga"	NA
"3025389"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hydrogenophaga"	NA
"1117069"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Hydrogenophaga"	NA
"4442930"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4297171"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"241827"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4389705"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Alicycliphilus"	NA
"553047"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Alicycliphilus"	NA
"4394695"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"7061"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"899348"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"843469"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Diaphorobacter"	NA
"4429771"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	"facilis"
"4483490"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"74685"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	"wohlfahrtii"
"1143820"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"3167757"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"590047"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	NA
"4326874"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	NA
"931643"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	NA
"1144006"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"764906"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"1145138"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4430221"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"255518"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"1517344"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"3581985"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"109391"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"410688"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"73090"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4415338"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4362246"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"277409"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"107526"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4339868"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"553844"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"337644"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"340661"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"198096"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"313241"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"1932541"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"324890"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"234802"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4409398"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"315609"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"334386"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4434564"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"537643"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"278251"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"29704"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"239064"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4307464"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"676638"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4424705"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4319020"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	NA
"1120966"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	NA
"732386"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	NA
"342283"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	NA
"4472112"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	NA
"4453710"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhodoferax"	NA
"587804"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhodoferax"	NA
"4334822"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhodoferax"	NA
"4381109"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"104281"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4441345"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"211171"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"1124681"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4384016"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4421534"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4418260"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4356713"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"1634029"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"605399"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4466646"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"4321324"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"332569"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"1040114"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"1855596"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"208284"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Limnohabitans"	NA
"610486"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Curvibacter"	NA
"3767072"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"3473409"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"816064"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"843003"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4325011"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"4421830"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"334459"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	NA	NA	NA
"104987"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Hydrogenophilus"	NA
"3121918"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Hydrogenophilus"	NA
"4317875"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Hydrogenophilus"	NA
"250780"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"656307"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Petrobacter"	"succinatimandens"
"104612"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Uliginosibacterium"	NA
"3611663"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Uliginosibacterium"	NA
"4418303"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Uliginosibacterium"	NA
"170831"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Uliginosibacterium"	NA
"4349021"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"ASSO-13"	NA	NA	NA
"93931"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"1009729"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"4401178"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"161269"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"145574"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Thauera"	NA
"137385"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Azoarcus"	NA
"362367"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"2783236"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"4424415"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Methyloversatilis"	NA
"106737"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"762780"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"365866"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"805571"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"1933399"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"753378"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"4389643"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"4350665"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"1011857"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Sulfuritalea"	NA
"4361380"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"4424444"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dok59"	NA
"147910"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"TS34"	NA
"32326"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"2996648"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"638460"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Gallionellales"	"Gallionellaceae"	"Gallionella"	NA
"4402589"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Gallionellales"	"Gallionellaceae"	"Gallionella"	NA
"816501"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"SBla14"	NA	NA	NA
"555887"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"SBla14"	NA	NA	NA
"144821"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"SBla14"	NA	NA	NA
"550399"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"SBla14"	NA	NA	NA
"4302412"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"178053"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"4426268"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"4389649"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"670178"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"812899"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"4423471"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"4377484"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"4388772"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"85367"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"4339819"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"4392315"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"985697"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"648274"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"391340"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	"fungiphilus"
"106422"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	"fungiphilus"
"69212"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Dechloromonas"	NA
"1106733"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Azovibrio"	NA
"6675"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Azovibrio"	NA
"511649"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Z-35"	NA
"103444"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"C39"	NA
"4366724"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"C39"	NA
"149154"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"C39"	NA
"583768"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Propionivibrio"	NA
"4377518"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	NA	NA
"4448676"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Azospira"	NA
"584010"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4402114"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4447105"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4449950"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"1143314"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4348943"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"1142119"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4408378"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4365792"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"Zoogloea"	NA
"4434000"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"150172"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"680006"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"558969"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"735789"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"3067471"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"534686"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"MND1"	NA	NA	NA
"3780777"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"3392651"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"2000873"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"IS-44"	NA	NA	NA
"4473114"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"1142189"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"536461"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"4470706"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	NA	NA	NA	NA
"4156015"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Procabacteriales"	"Procabacteriaceae"	NA	NA
"4298844"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Procabacteriales"	"Procabacteriaceae"	NA	NA
"688708"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	NA	NA
"1117566"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	NA	NA
"838207"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	NA	NA
"63117"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"978067"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"4336802"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"4480775"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"1020605"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"4380570"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"107195"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"92601"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	NA
"4296513"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	NA	NA
"4373910"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"oralis"
"4392888"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	NA	NA
"76751"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4310829"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"861375"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4477910"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4297271"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4377731"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4309088"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4454356"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"4448346"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"subflava"
"4374645"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"subflava"
"4396235"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"subflava"
"344593"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"subflava"
"4298899"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	"subflava"
"338605"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"308848"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
"335112"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	NA
